country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
Egypt,representative,1024,0.7074297930259587,0.0204375,0.007000000000000001,129.8891124337419,38.97416023885303
Egypt,captured,11000,0.7224572969391815,0.03169375000000001,0.0048375,125.9492199338903,18.369348783375614
Egypt,captured,11001,0.7498335968419622,0.043025,0.0063625,124.84536360320966,20.847680730929426
Egypt,captured,11002,0.7159429963250742,0.023381250000000003,0.00416875,105.54664924289209,45.17985993708578
Egypt,captured,11003,0.7694421042962415,0.09245625,0.01969375,127.60603402952728,46.00071447884159
Egypt,captured,11004,0.7283331626137429,0.026706249999999997,0.00456875,182.2476277847144,80.84534050471936
Egypt,captured,11005,0.7470263493648353,0.01568125,0.00248125,105.60693084511207,32.500591551586275
Egypt,captured,11006,0.7413578014635965,0.0208875,0.0032312499999999997,218.44330399610334,49.37548759831368
Egypt,captured,11007,0.8370558251132125,0.030156250000000006,0.0051,162.0807995570233,52.78998828406978
Egypt,captured,11008,0.8127645937644178,0.024056250000000005,0.00415,197.8576355441512,55.209461328555925
Egypt,captured,11009,0.8276344751067259,0.01229375,0.0017875000000000002,16.790261515330727,12.201201178900037
Egypt,captured,11010,0.7105609671095746,0.02581875,0.0055249999999999995,220.4547129690422,78.44750633769472
Egypt,captured,11011,0.7171416092283784,0.027893750000000002,0.00443125,124.49907131133646,22.047712708190353
Egypt,captured,11012,0.7252968838625299,0.014937500000000001,0.00235625,70.40847368697621,33.07384902870623
Egypt,captured,11013,0.7739270768303402,0.0175375,0.00365625,153.763219276809,46.10728483694202
Egypt,captured,11014,0.8258529601965506,0.02185,0.003525,124.5803805474771,46.38206830149675
Egypt,captured,11015,0.7777417249498068,0.02671875,0.0047625,149.4440853198486,34.27210963944926
Egypt,captured,11016,0.7179703666810849,0.02173125,0.0029249999999999996,159.52456379614378,67.40060097821294
Egypt,captured,11017,0.6559921765321133,0.0448375,0.0077875,139.30818383454817,61.79254739038217
Egypt,captured,11018,0.8101665545003388,0.0169125,0.0025624999999999997,73.77186796700326,31.30905275829112
Egypt,captured,11019,0.8407956715275577,0.019950000000000002,0.0035625,50.15018151109629,21.937937307834133
Egypt,captured,11020,0.8545736353329704,0.023918750000000003,0.0039000000000000003,100.86601976946459,37.05077504612675
Egypt,captured,11021,0.6930867517839701,0.01920625,0.0027875000000000005,199.8422715943407,64.30929518854613
Egypt,captured,11022,0.7541556357186551,0.046325000000000005,0.0083,146.70497119057865,64.43502950151961
Egypt,captured,11023,0.7325120399657034,0.015062500000000001,0.0018875,150.32086719953492,41.930337362681016
Egypt,captured,11024,0.7447882477163804,0.031456250000000005,0.004750000000000001,209.20620086892478,39.876940816099506
Egypt,dictatorship,21000,0.792420136612579,0.03466875,4.3750000000000006e-05,138.2162920710031,46.093634890287575
Egypt,dictatorship,21001,0.8065875395996371,0.016737500000000002,2.5e-05,62.91656481766887,24.051559188255187
Egypt,dictatorship,21002,0.8699975744717487,0.023075000000000002,6.25e-05,132.4657572068771,24.700755601605326
Egypt,dictatorship,21003,0.7206684048248552,0.029387500000000007,0.0001375,83.01160099411968,33.1033287000551
Egypt,dictatorship,21004,0.7947802800280077,0.029506250000000005,0.00023125,178.71867362396327,61.4655726965498
Egypt,dictatorship,21005,0.7079133749642388,0.02035625,6.874999999999999e-05,198.995545854714,78.89125472845294
Egypt,dictatorship,21006,0.7650757841056517,0.042699999999999995,0.00020625,153.23765124695436,32.66951352154705
Egypt,dictatorship,21007,0.735598246373349,0.025575,5.625e-05,112.84391583182456,38.43989856406604
Egypt,dictatorship,21008,0.8082756023716178,0.045649999999999996,0.00026250000000000004,197.46147933256682,50.440061004121475
Egypt,dictatorship,21009,0.7684566662335673,0.019443750000000003,3.75e-05,136.92222726064563,47.87055296928336
Egypt,dictatorship,21010,0.8095172989457776,0.0225625,0.00011875,174.07670822822453,40.93333504835879
