country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
Russia,dictatorship,21011,0.710126604330544,0.035325,2.5e-05,37.73096257013369,17.82959131583407
Russia,dictatorship,21012,0.7775879836679779,0.027200000000000002,0.0001,16.85899049344421,7.428126776699361
Russia,dictatorship,21013,0.7099860244568927,0.03428125,3.75e-05,7.2586986437193834,5.638492535417239
Russia,dictatorship,21014,0.7302323958772869,0.016862500000000002,5e-05,26.93663102761535,21.742327557037573
Russia,dictatorship,21015,0.8434916789618683,0.03016875,0.00010000000000000002,64.73187557460659,14.033337499240155
Russia,dictatorship,21016,0.8083125201772141,0.02430625,8.125e-05,21.915708814553785,11.035386580890595
Russia,dictatorship,21017,0.807823094271949,0.01909375,5e-05,88.8032765733041,26.41261129443768
Russia,dictatorship,21018,0.7293264230218331,0.02613125,3.75e-05,34.659398169748876,16.48414970597289
Russia,dictatorship,21019,0.667008632233032,0.022693750000000006,4.374999999999999e-05,49.412521823293865,12.224046307120819
Russia,dictatorship,21020,0.7611985215405445,0.049181249999999996,0.00031875,24.834455788678937,14.706760007510566
Russia,dictatorship,21021,0.8508534197982374,0.02044375,5e-05,59.82415948336356,35.52556465248581
Russia,dictatorship,21022,0.8132573075243552,0.024050000000000002,7.5e-05,18.281949891754124,15.381260439425114
Russia,dictatorship,21023,0.8863933749787646,0.019481250000000002,0.00013125,23.521109572634522,14.885397917417434
Russia,dictatorship,21024,0.8115166637734723,0.02305625,7.500000000000001e-05,34.46166931992329,7.520558445348732
