country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
United Kingdom,dictatorship,21000,0.6664607258946187,0.03236875,3.125e-05,64.18098758722391,19.847799036223346
United Kingdom,dictatorship,21001,0.8071269777400029,0.016737500000000002,1.25e-05,57.3127676744255,12.753872616320965
United Kingdom,dictatorship,21002,0.8160032362994292,0.023218750000000003,2.5e-05,56.77058030388367,17.803373602284545
United Kingdom,dictatorship,21003,0.7706062414328239,0.028062500000000004,0.00017500000000000003,79.21244642222787,20.717482043877332
United Kingdom,dictatorship,21004,0.862968975800652,0.022943750000000006,0.0001375,55.916266786907165,19.379410013479458
United Kingdom,dictatorship,21005,0.8648694543575435,0.01861875,8.125e-05,46.14185159096097,27.366785896208356
United Kingdom,dictatorship,21006,0.8322879863936703,0.04408125,0.00019375,86.68222599299236,25.120621114566582
United Kingdom,dictatorship,21007,0.7069072675458926,0.022006250000000005,2.5e-05,84.4841316772341,24.385889967575128
United Kingdom,dictatorship,21008,0.81537392521213,0.06803125,0.00025625,89.0049267804001,25.814297559515477
United Kingdom,dictatorship,21009,0.7701280540462204,0.019443750000000003,1.875e-05,54.88436908934396,18.047905518658226
United Kingdom,dictatorship,21010,0.811806992465296,0.0225625,0.00010625000000000001,69.08964608182913,24.185236977028282
United Kingdom,dictatorship,21011,0.7393895828060676,0.03329375,7.500000000000001e-05,51.099376844827496,22.314434355649787
United Kingdom,dictatorship,21012,0.7664501404441464,0.027768750000000005,8.750000000000001e-05,66.43603542811906,22.557002382307992
United Kingdom,dictatorship,21013,0.8287421023538041,0.03475625,0.00013125000000000002,63.00759354165014,11.39689436372532
United Kingdom,dictatorship,21014,0.8244202006557343,0.015125000000000001,5.625e-05,74.34081754128808,23.739688055325473
United Kingdom,dictatorship,21015,0.8005063866417543,0.0265125,8.125e-05,78.10275745514156,19.253347334757294
United Kingdom,dictatorship,21016,0.8128394480555048,0.0227375,7.5e-05,54.73623978693311,18.999147591242224
United Kingdom,dictatorship,21017,0.8087368317440657,0.01909375,3.7500000000000003e-05,40.3839229852914,15.526479309458622
United Kingdom,dictatorship,21018,0.8214827435839058,0.0210625,2.5e-05,76.9533642321815,23.084432004563787
United Kingdom,dictatorship,21019,0.7898598191540747,0.019412500000000003,0.00010625000000000001,53.78069682465437,21.441681035121082
United Kingdom,dictatorship,21020,0.7549133551616546,0.0356,9.375e-05,62.21314172278948,15.311126873429599
United Kingdom,dictatorship,21021,0.854192263072784,0.021462500000000002,3.7500000000000003e-05,65.22963121320755,20.75537363045985
United Kingdom,dictatorship,21022,0.7504375603873996,0.02840625,4.3750000000000006e-05,41.03420803045321,13.796263927067523
United Kingdom,dictatorship,21023,0.8792431099970892,0.019475000000000003,8.125e-05,86.57420510735257,30.971443124645475
United Kingdom,dictatorship,21024,0.8002211427124578,0.02471875,4.3750000000000006e-05,40.012342882971076,20.013447813337457
