,gdp_billions,unemployment_rate_pct,lfpr_pct,avg_hourly_earnings_nominal,avg_hourly_earnings_real,job_openings_thousands,total_nonfarm_employment,civilian_labor_force_thousands,wage_p10,wage_p50,wage_p90,fed_tax_revenue_pct_gdp,wage_growth_yoy,labor_market_tightness,gini_coefficient,avg_federal_tax_rate_pct,redist_eitc,redist_snap,redist_medicaid,redist_ui,workers_affected,days_idle,civil_unrest_events,protest_intensity_score
2013-03-31,4.0,7.733333333333333,63.46666666666667,23.77333333333333,19.189999999999998,2.8666666666666667,135497.33333333334,155360.0,3225.0,14328.0,61747.0,5834.315,2.0314735336194323,0.00027357708528513263,0.38825728809446775,13.64,33.004839999999994,76.06632,392.28125,66.836,54500.0,289900.0,46.0,0.5001753990731205
2013-06-30,1.1,7.533333333333334,63.4,23.906666666666666,19.243333333333336,2.966666666666667,136082.66666666666,155559.66666666666,3225.0,14328.0,61747.0,5844.61,2.0779960148021637,0.0002893868259498001,0.38825728809446775,13.64,33.004839999999994,76.06632,392.28125,66.836,54500.0,289900.0,46.0,0.5001751739418315
2013-09-30,3.5,7.233333333333333,63.26666666666667,24.02,19.30333333333333,2.8666666666666667,136619.33333333334,155630.33333333334,3225.0,14328.0,61747.0,5864.29,2.1548057839523738,0.0002900858570934076,0.38825728809446775,13.64,33.004839999999994,76.06632,392.28125,66.836,54500.0,289900.0,46.0,0.5001750944010487
2013-12-31,3.5,6.933333333333334,62.9,24.143333333333334,19.400000000000002,2.9333333333333336,137243.33333333334,155040.0,3225.0,14328.0,61747.0,5868.976,2.1435622620222805,0.00030826774080848355,0.38825728809446775,13.64,33.004839999999994,76.06632,392.28125,66.836,54500.0,289900.0,46.0,0.5001757610939113
2014-03-31,-1.4,6.666666666666667,62.96666666666667,24.286666666666665,19.48,3.033333333333333,137752.66666666666,155621.0,3340.0,14442.0,62920.0,5904.306,2.1592821088053826,0.00033030213571183135,0.38825728809446775,13.64,33.004839999999994,69.99884,392.28125,39.144,34300.0,256300.0,64.0,0.5001102036357561
2014-06-30,5.3,6.2,62.833333333333336,24.400000000000002,19.51,3.3333333333333335,138553.33333333334,155586.66666666666,3340.0,14442.0,62920.0,5972.949,2.0635805911879634,0.00038803426497773457,0.38825728809446775,13.64,33.004839999999994,69.99884,392.28125,39.144,34300.0,256300.0,64.0,0.5001102279544091
2014-09-30,5.0,6.066666666666666,62.86666666666667,24.526666666666667,19.59,3.5,139301.33333333334,156059.0,3340.0,14442.0,62920.0,6043.884,2.10935331668054,0.00041415474146436275,0.38825728809446775,13.64,33.004839999999994,69.99884,392.28125,39.144,34300.0,256300.0,64.0,0.5001098943348349
2014-12-31,2.0,5.7,62.86666666666667,24.626666666666665,19.633333333333336,3.4333333333333336,140083.66666666666,156414.33333333334,3340.0,14442.0,62920.0,6077.435,2.00193290073174,0.0004299853049391077,0.38825728809446775,13.64,33.004839999999994,69.99884,392.28125,39.144,34300.0,256300.0,64.0,0.500109644683032
2015-03-31,3.6,5.533333333333334,62.73333333333333,24.793333333333333,19.7,3.6666666666666665,140772.66666666666,156772.33333333334,3385.0,15165.0,67228.0,6108.636,2.0861926983255508,0.0004707239111827854,0.38825728809446775,13.64,33.004839999999994,69.64514,392.28125,35.737,47300.0,758700.0,87.0,0.5001508556994537
2015-06-30,2.5,5.433333333333334,62.800000000000004,24.94333333333333,19.843333333333334,3.733333333333333,141481.0,157257.66666666666,3385.0,15165.0,67228.0,6059.634,2.2267759562841327,0.00048565995746225834,0.38825728809446775,13.64,33.004839999999994,69.64514,392.28125,35.737,47300.0,758700.0,87.0,0.5001503901240639
2015-09-30,1.6,5.1000000000000005,62.53333333333333,25.073333333333334,19.99,3.8333333333333335,142130.33333333334,156967.33333333334,3385.0,15165.0,67228.0,6226.8,2.2288665398205953,0.0005288343236100934,0.38825728809446775,13.64,33.004839999999994,69.64514,392.28125,35.737,47300.0,758700.0,87.0,0.5001506682919163
2015-12-31,0.7,5.033333333333333,62.56666666666666,25.233333333333334,20.063333333333333,3.8666666666666667,142821.33333333334,157555.0,3385.0,15165.0,67228.0,6247.224,2.4634542501353662,0.0005378831737530817,0.38825728809446775,13.64,33.004839999999994,69.64514,392.28125,35.737,47300.0,758700.0,87.0,0.5001501063120815
2016-03-31,2.3,4.8999999999999995,62.833333333333336,25.400000000000002,20.2,4.0,143426.0,158699.66666666666,3472.0,15208.0,70938.0,6313.945,2.4468943264318366,0.0005691621676768822,0.38825728809446775,13.64,33.004839999999994,66.53927,392.28125,35.481,99400.0,1468600.0,65.0,0.5003131701599878
2016-06-30,1.3,4.933333333333334,62.76666666666667,25.576666666666668,20.419999999999998,3.8666666666666667,143967.0,158964.0,3472.0,15208.0,70938.0,6317.603,2.539088600828565,0.0005444190569948556,0.38825728809446775,13.64,33.004839999999994,66.53927,392.28125,35.481,99400.0,1468600.0,65.0,0.5003126494048967
2016-09-30,2.9,4.8999999999999995,62.86666666666667,25.723333333333333,20.53,3.9,144716.0,159490.0,3472.0,15208.0,70938.0,6406.46,2.5923956394575898,0.0005499864336679696,0.38825728809446775,13.64,33.004839999999994,66.53927,392.28125,35.481,99400.0,1468600.0,65.0,0.500311618283278
2016-12-31,2.2,4.766666666666667,62.73333333333333,25.909999999999997,20.593333333333334,3.8666666666666667,145218.66666666666,159596.33333333334,3472.0,15208.0,70938.0,6454.322,2.6816380449141253,0.000558598167720962,0.38825728809446775,13.64,33.004839999999994,66.53927,392.28125,35.481,99400.0,1468600.0,65.0,0.5003114106631522
2017-03-31,2.0,4.566666666666666,62.86666666666667,26.060000000000002,20.643333333333334,3.8000000000000003,145814.66666666666,159872.0,3491.0,16143.0,72202.0,6497.531,2.5984251968503846,0.0005706674145635794,0.38825728809446775,13.64,33.004839999999994,63.71105,392.28125,33.772,25300.0,2378400.0,56.0,0.5000791258006405
2017-06-30,2.3,4.366666666666667,62.86666666666667,26.21666666666667,20.793333333333333,3.9666666666666663,146379.33333333334,160201.66666666666,3491.0,16143.0,72202.0,6527.353,2.5022807246187995,0.0006205773218657132,0.38825728809446775,13.64,33.004839999999994,63.71105,392.28125,33.772,25300.0,2378400.0,56.0,0.5000789629737519
2017-09-30,3.2,4.333333333333333,62.96666666666667,26.403333333333336,20.956666666666667,4.1,146899.66666666666,160729.33333333334,3491.0,16143.0,72202.0,6635.02,2.643514319035911,0.0006440816835213011,0.38825728809446775,13.64,33.004839999999994,63.71105,392.28125,33.772,25300.0,2378400.0,56.0,0.5000787037421088
2017-12-31,4.6,4.166666666666667,62.70000000000001,26.55666666666667,21.12666666666667,4.133333333333333,147348.0,160474.33333333334,3491.0,16143.0,72202.0,6693.791,2.495818860156973,0.0006732361484377119,0.38825728809446775,13.64,33.004839999999994,63.71105,392.28125,33.772,25300.0,2378400.0,56.0,0.5000788288054372
2018-03-31,3.3,4.033333333333333,62.86666666666667,26.77,21.326666666666668,4.3,147998.0,161459.33333333334,3436.0,16603.0,75685.0,6788.117,2.7244819646968343,0.0007203581821912046,0.38825728809446775,13.64,33.004839999999994,60.91685,392.28125,31.384,485200.0,2363000.0,49.0,0.5015025455326212
2018-06-30,2.1,3.9333333333333336,62.93333333333334,26.973333333333333,21.45,4.5,148707.33333333334,161943.0,3436.0,16603.0,75685.0,6899.997,2.886204704386519,0.0007693418817790891,0.38825728809446775,13.64,33.004839999999994,60.91685,392.28125,31.384,485200.0,2363000.0,49.0,0.5014980579586644
2018-09-30,2.5,3.766666666666667,62.800000000000004,27.209999999999997,21.53333333333333,4.633333333333333,149218.33333333334,162029.33333333334,3436.0,16603.0,75685.0,6987.389,3.0551698017926787,0.0008243548015158242,0.38825728809446775,13.64,33.004839999999994,60.91685,392.28125,31.384,485200.0,2363000.0,49.0,0.5014972597554352
2018-12-31,0.6,3.8333333333333335,62.93333333333334,27.456666666666667,21.76,4.766666666666667,149651.0,162881.33333333334,3436.0,16603.0,75685.0,7070.96,3.388979540604997,0.0008309187782704861,0.38825728809446775,13.64,33.004839999999994,60.91685,392.28125,31.384,485200.0,2363000.0,49.0,0.5014894278861503
2019-03-31,2.5,3.8666666666666667,63.06666666666666,27.683333333333334,21.906666666666666,4.633333333333333,150140.66666666666,162955.33333333334,3423.0,17992.0,78351.0,7216.717,3.411779354999389,0.0007981021322686051,0.38825728809446775,13.64,33.004839999999994,55.622279999999996,392.28125,31.333,425500.0,3014700.0,62.0,0.5013055724881665
2019-06-30,3.4,3.6333333333333333,62.9,27.88,22.040000000000003,4.6,150682.33333333334,162835.0,3423.0,17992.0,78351.0,7298.921,3.361344537815114,0.0008402146541431927,0.38825728809446775,13.64,33.004839999999994,55.622279999999996,392.28125,31.333,425500.0,3014700.0,62.0,0.5013065372923512
2019-09-30,4.8,3.6,63.13333333333333,28.11,22.19333333333333,4.5,151157.0,163818.66666666666,3423.0,17992.0,78351.0,7393.724,3.3076074972436587,0.0008269547556514086,0.38825728809446775,13.64,33.004839999999994,55.622279999999996,392.28125,31.333,425500.0,3014700.0,62.0,0.5012986920497461
2019-12-31,2.8,3.6,63.29999999999999,28.319999999999997,22.37,4.366666666666666,151640.33333333334,164537.0,3423.0,17992.0,78351.0,7489.057,3.144348670632491,0.000799894682568817,0.38825728809446775,13.64,33.004839999999994,55.622279999999996,392.28125,31.333,425500.0,3014700.0,62.0,0.5012930222381592
2020-03-31,-5.2,3.8333333333333335,63.06666666666666,28.566666666666666,22.516666666666666,4.233333333333333,151739.66666666666,163801.0,4001.0,18766.0,80976.0,7550.374,3.190848886213127,0.00072779112432936,0.38825728809446775,13.64,33.004839999999994,74.15668,392.28125,540.502,27000.0,281700.0,3716.0,0.5000824170792608
2020-06-30,-28.0,13.0,60.800000000000004,29.713333333333335,22.69333333333333,3.9,133712.33333333334,158121.33333333334,4001.0,18766.0,80976.0,10847.431,6.575801052128183,0.00022436225030351221,0.38825728809446775,13.64,33.004839999999994,74.15668,392.28125,540.502,27000.0,281700.0,3716.0,0.5000853774738386
2020-09-30,34.9,8.799999999999999,61.53333333333333,29.463333333333335,22.883333333333336,4.433333333333334,140615.33333333334,160337.33333333334,4001.0,18766.0,80976.0,9820.923,4.814419542274395,0.00035827378625461344,0.38825728809446775,13.64,33.004839999999994,74.15668,392.28125,540.502,27000.0,281700.0,3716.0,0.5000841974836386
2020-12-31,4.6,6.766666666666667,61.56666666666666,29.69666666666667,23.083333333333332,4.566666666666666,142580.33333333334,160792.33333333334,4001.0,18766.0,80976.0,8572.509,4.861111111111138,0.0004733309507089386,0.38825728809446775,13.64,33.004839999999994,74.15668,392.28125,540.502,27000.0,281700.0,3716.0,0.5000839592269117
2021-03-31,5.7,6.233333333333333,61.43333333333334,30.003333333333334,23.323333333333334,5.2,143491.66666666666,160256.0,3509.0,18718.0,81803.0,11226.009,5.029171528588106,0.0005813749455349194,0.38825728809446775,13.64,33.004839999999994,107.9315,392.28125,326.77,80700.0,1186900.0,305.0,0.5002517846445687
2021-06-30,7.0,5.933333333333334,61.63333333333333,30.39,23.616666666666664,6.366666666666667,145157.33333333334,160935.66666666666,3509.0,18718.0,81803.0,9643.545,2.2773165806596385,0.0007392211493725212,0.38825728809446775,13.64,33.004839999999994,107.9315,392.28125,326.77,80700.0,1186900.0,305.0,0.5002507213027152
2021-09-30,3.3,5.066666666666666,61.73333333333333,30.80666666666667,24.0,6.8999999999999995,147282.33333333334,161508.0,3509.0,18718.0,81803.0,9289.339,4.5593392917751,0.0009246472909829587,0.38825728809446775,13.64,33.004839999999994,107.9315,392.28125,326.77,80700.0,1186900.0,305.0,0.5002498328256185
2021-12-31,7.0,4.166666666666667,61.9,31.253333333333334,24.256666666666664,7.033333333333334,149206.0,162148.33333333334,3509.0,18718.0,81803.0,8905.471,5.241890223369627,0.0011313217967105881,0.38825728809446775,13.64,33.004839999999994,107.9315,392.28125,326.77,80700.0,1186900.0,305.0,0.5002488462210527
2022-03-31,-1.0,3.8666666666666667,62.300000000000004,31.680000000000003,24.599999999999998,7.233333333333333,150715.33333333334,163954.33333333334,4149.0,20708.0,88710.0,8419.48,5.588267970225536,0.0012412072572835413,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,30.307,120600.0,1991100.0,47.0,0.5003677853386004
2022-06-30,0.6,3.6333333333333333,62.23333333333333,32.083333333333336,24.906666666666666,7.1000000000000005,151968.33333333334,164092.66666666666,4149.0,20708.0,88710.0,8913.611,5.5720083360754735,0.0012858787074282838,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,30.307,120600.0,1991100.0,47.0,0.5003674752883533
2022-09-30,2.9,3.533333333333333,62.199999999999996,32.449999999999996,25.150000000000002,6.6000000000000005,153338.66666666666,164430.0,4149.0,20708.0,88710.0,9000.315,5.334343215754145,0.0012181692777872206,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,30.307,120600.0,1991100.0,47.0,0.5003667214012042
2022-12-31,2.8,3.5666666666666664,62.199999999999996,32.82,25.55,6.466666666666666,154174.33333333334,164668.33333333334,4149.0,20708.0,88710.0,9299.586,5.012798634812277,0.0011759960772650437,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,30.307,120600.0,1991100.0,47.0,0.500366190625601
2023-03-31,2.9,3.533333333333333,62.5,33.14666666666667,25.83666666666667,6.033333333333334,154992.0,166364.33333333334,4746.0,22536.0,96980.0,9548.057,4.629629629629628,0.00110170019730781,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,38.24,458900.0,16660000.0,18.0,0.5013792018721962
2023-06-30,2.5,3.533333333333333,62.6,33.54,26.166666666666668,5.766666666666667,155636.66666666666,166842.66666666666,4746.0,22536.0,96980.0,9788.883,4.540259740259733,0.0010486445814170482,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,38.24,458900.0,16660000.0,18.0,0.5013752477383883
2023-09-30,4.7,3.6333333333333333,62.699999999999996,33.916666666666664,26.513333333333335,5.5,156240.33333333334,167551.33333333334,4746.0,22536.0,96980.0,9916.111,4.519774011299438,0.0009688672800385996,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,38.24,458900.0,16660000.0,18.0,0.5013694310599339
2023-12-31,3.4,3.8000000000000003,62.63333333333333,34.18,26.886666666666667,5.2,156712.0,167713.0,4746.0,22536.0,96980.0,9866.481,4.143814747105412,0.0008732075735307947,0.38825728809446775,13.64,33.004839999999994,113.90249,392.28125,38.24,458900.0,16660000.0,18.0,0.5013681109991474
2024-03-31,0.8,3.8333333333333335,62.6,34.54666666666667,27.3,5.066666666666666,157245.33333333334,167620.0,5172.0,23546.0,100178.0,10141.83,4.223652453740945,0.0008405585732919147,0.38825728809446775,13.64,33.004839999999994,93.47588999999999,392.28125,41.77,271500.0,3859300.0,25.0,0.5008098675575707
2024-06-30,3.6,3.9666666666666663,62.6,34.88666666666666,27.64,4.6000000000000005,157611.0,167921.33333333334,,,,10289.369,4.015106340687735,0.0007357759709323707,0.38825728809446775,13.64,33.004839999999994,93.47588999999999,392.28125,41.77,271500.0,3859300.0,25.0,0.5008084142574698
2024-09-30,3.3,4.166666666666667,62.70000000000001,35.21333333333333,27.97666666666667,4.433333333333334,157805.66666666666,168516.33333333334,,,,10599.62,3.8230958230958345,0.0006742470169005338,0.38825728809446775,13.64,33.004839999999994,93.47588999999999,392.28125,41.77,271500.0,3859300.0,25.0,0.5008055598962712
2024-12-31,1.9,4.133333333333333,62.46666666666667,35.583333333333336,28.22,4.5,158113.33333333334,168383.0,,,,10665.479,4.105714842988117,0.0006885628520171322,0.38825728809446775,13.64,33.004839999999994,93.47588999999999,392.28125,41.77,271500.0,3859300.0,25.0,0.5008061977753099
2025-03-31,-0.6,4.133333333333334,62.53333333333333,35.96333333333333,28.709999999999997,4.366666666666667,158318.33333333334,170592.66666666666,,,,10755.975,4.100733307603233,0.0006672958151213645,0.38825728809446775,13.64,33.004839999999994,95.7821,392.28125,41.77,306800.0,1496000.0,31.0,0.5008992180203135
2025-06-30,3.8,4.2,62.43333333333334,36.25333333333333,28.893333333333334,4.333333333333333,158487.0,170642.0,,,,10949.536,3.917446971144667,0.0006509972627067403,0.38825728809446775,13.64,33.004839999999994,95.7821,392.28125,41.77,306800.0,1496000.0,31.0,0.500898958052531
2025-09-30,4.4,4.333333333333333,62.333333333333336,36.596666666666664,29.153333333333336,4.266666666666667,158520.66666666666,170807.66666666666,,,,11099.617,3.9284361984097016,0.0006211274563245495,0.38825728809446775,13.64,33.004839999999994,95.7821,392.28125,41.77,306800.0,1496000.0,31.0,0.5008980861514803
2025-12-31,0.5,4.45,62.45,36.95666666666667,29.44666666666667,4.133333333333333,158429.66666666666,171518.0,,,,11146.285,3.8594847775175634,0.0005862784230084399,0.38825728809446775,13.64,33.004839999999994,95.7821,392.28125,41.77,306800.0,1496000.0,31.0,0.5008943667720006
