country,year,label,value
South Africa,1971,gdp_billions,23.411076638279
South Africa,1972,gdp_billions,24.515919216885102
South Africa,1973,gdp_billions,33.2627720081446
South Africa,1974,gdp_billions,41.3891860945992
South Africa,1975,gdp_billions,42.906905672419995
South Africa,1976,gdp_billions,41.1504602876151
South Africa,1977,gdp_billions,45.328411332102796
South Africa,1978,gdp_billions,51.6074129018532
South Africa,1979,gdp_billions,63.0386580889121
South Africa,1980,gdp_billions,89.4118644024272
South Africa,1981,gdp_billions,93.1414721637596
South Africa,1982,gdp_billions,85.9040574093585
South Africa,1983,gdp_billions,96.2041109415672
South Africa,1984,gdp_billions,84.87016336593061
South Africa,1985,gdp_billions,64.4593760866883
South Africa,1986,gdp_billions,73.3547713992627
South Africa,1987,gdp_billions,96.5357634183729
South Africa,1988,gdp_billions,103.976831870957
South Africa,1989,gdp_billions,108.055624081806
South Africa,1990,gdp_billions,126.048140141869
South Africa,1991,gdp_billions,135.203698237977
South Africa,1992,gdp_billions,146.95615098663598
South Africa,1993,gdp_billions,147.19474756575
South Africa,1994,gdp_billions,153.512712381836
South Africa,1995,gdp_billions,171.735933897331
South Africa,1996,gdp_billions,163.234925380563
South Africa,1997,gdp_billions,168.97805732773
South Africa,1998,gdp_billions,152.982984557233
South Africa,1999,gdp_billions,151.51695707853602
South Africa,2000,gdp_billions,151.752757215309
South Africa,2001,gdp_billions,135.429905922526
South Africa,2002,gdp_billions,129.087556612449
South Africa,2003,gdp_billions,197.01896530869698
South Africa,2004,gdp_billions,255.806908594573
South Africa,2005,gdp_billions,288.867217196534
South Africa,2006,gdp_billions,303.858675363643
South Africa,2007,gdp_billions,333.07711725368404
South Africa,2008,gdp_billions,316.131258616309
South Africa,2009,gdp_billions,329.75406064712905
South Africa,2010,gdp_billions,417.363822801713
South Africa,2011,gdp_billions,458.199494830834
South Africa,2012,gdp_billions,434.40054508581096
South Africa,2013,gdp_billions,400.886013595573
South Africa,2014,gdp_billions,381.198869776106
South Africa,2015,gdp_billions,346.70979045856296
South Africa,2016,gdp_billions,323.58550967448105
South Africa,2017,gdp_billions,381.448814653456
South Africa,2018,gdp_billions,405.26072389251703
South Africa,2019,gdp_billions,389.33003222426896
South Africa,2020,gdp_billions,337.974655408055
South Africa,2021,gdp_billions,419.986284375368
South Africa,2022,gdp_billions,407.59604306788503
South Africa,2023,gdp_billions,381.440724491232
South Africa,2024,gdp_billions,401.144998373585
South Africa,2025,gdp_billions,427.184325997307
South Africa,1975,gini_coefficient,59.2
South Africa,1976,gini_coefficient,59.4
South Africa,1977,gini_coefficient,59.5
South Africa,1978,gini_coefficient,59.6
South Africa,1979,gini_coefficient,59.8
South Africa,1980,gini_coefficient,59.9
South Africa,1981,gini_coefficient,60.1
South Africa,1982,gini_coefficient,60.2
South Africa,1983,gini_coefficient,60.3
South Africa,1984,gini_coefficient,60.4
South Africa,1985,gini_coefficient,60.6
South Africa,1986,gini_coefficient,60.7
South Africa,1987,gini_coefficient,60.8
South Africa,1988,gini_coefficient,61.0
South Africa,1989,gini_coefficient,61.1
South Africa,1990,gini_coefficient,61.2
South Africa,1991,gini_coefficient,61.3
South Africa,1992,gini_coefficient,61.5
South Africa,1993,gini_coefficient,61.6
South Africa,1995,gini_coefficient,61.5
South Africa,1996,gini_coefficient,61.6
South Africa,1997,gini_coefficient,61.7
South Africa,1998,gini_coefficient,61.8
South Africa,1999,gini_coefficient,61.9
South Africa,2000,gini_coefficient,62.0
South Africa,2001,gini_coefficient,62.3
South Africa,2002,gini_coefficient,62.6
South Africa,2003,gini_coefficient,62.8
South Africa,2004,gini_coefficient,63.1
South Africa,2005,gini_coefficient,63.4
South Africa,2006,gini_coefficient,63.6
South Africa,2007,gini_coefficient,63.8
South Africa,2008,gini_coefficient,63.9
South Africa,2009,gini_coefficient,63.7
South Africa,2010,gini_coefficient,63.5
South Africa,2011,gini_coefficient,63.3
South Africa,2012,gini_coefficient,63.0
South Africa,2013,gini_coefficient,62.8
South Africa,2014,gini_coefficient,62.6
South Africa,2015,gini_coefficient,62.4
South Africa,2016,gini_coefficient,62.2
South Africa,2017,gini_coefficient,62.0
South Africa,2018,gini_coefficient,61.9
South Africa,2019,gini_coefficient,61.7
South Africa,2020,gini_coefficient,61.6
South Africa,2021,gini_coefficient,61.4
South Africa,2022,gini_coefficient,61.2
South Africa,1976,political_violence_score,4.0
South Africa,1978,political_violence_score,3.0
South Africa,1983,political_violence_score,4.0
South Africa,1984,political_violence_score,3.0
South Africa,1985,political_violence_score,4.0
South Africa,1986,political_violence_score,5.0
South Africa,1987,political_violence_score,4.0
South Africa,1991,political_violence_score,5.0
South Africa,1995,political_violence_score,4.0
South Africa,1999,political_violence_score,3.0
South Africa,2000,political_violence_score,4.0
South Africa,2002,political_violence_score,3.0
South Africa,2017,political_violence_score,4.0
South Africa,2023,political_violence_score,3.0
South Africa,1996,redist_gdp_pct,2.95638098386444
South Africa,1997,redist_gdp_pct,3.35107783392945
South Africa,1998,redist_gdp_pct,3.23388114215716
South Africa,1999,redist_gdp_pct,3.23639663386231
South Africa,2000,redist_gdp_pct,3.19559260039995
South Africa,2001,redist_gdp_pct,3.33752737059594
South Africa,2002,redist_gdp_pct,3.78142089353918
South Africa,2003,redist_gdp_pct,4.19587640625094
South Africa,2004,redist_gdp_pct,4.28888796096423
South Africa,2005,redist_gdp_pct,4.33669025585193
South Africa,2006,redist_gdp_pct,4.23693887132252
South Africa,2008,redist_gdp_pct,4.15257745064291
South Africa,2009,redist_gdp_pct,4.61856411911837
South Africa,2010,redist_gdp_pct,4.37451621000434
South Africa,2011,redist_gdp_pct,4.40658256405756
South Africa,2012,redist_gdp_pct,4.2022959102845
South Africa,2013,redist_gdp_pct,4.43448845340897
South Africa,2014,redist_gdp_pct,4.48915513369666
South Africa,2015,redist_gdp_pct,4.50385041778704
South Africa,2016,redist_gdp_pct,4.38778768099118
South Africa,2017,redist_gdp_pct,5.35027372936544
South Africa,2018,redist_gdp_pct,6.09804772905677
South Africa,2019,redist_gdp_pct,5.18680960540652
South Africa,2020,redist_gdp_pct,6.89400616813225
South Africa,2021,redist_gdp_pct,5.81717401759378
South Africa,2022,redist_gdp_pct,5.44896404351795
South Africa,1991,unemployment_rate_pct,23.137
South Africa,1992,unemployment_rate_pct,23.463
South Africa,1993,unemployment_rate_pct,23.361
South Africa,1994,unemployment_rate_pct,23.067
South Africa,1995,unemployment_rate_pct,22.705
South Africa,1996,unemployment_rate_pct,22.5
South Africa,1997,unemployment_rate_pct,22.549
South Africa,1998,unemployment_rate_pct,22.739
South Africa,1999,unemployment_rate_pct,22.884
South Africa,2000,unemployment_rate_pct,22.788
South Africa,2001,unemployment_rate_pct,22.652
South Africa,2002,unemployment_rate_pct,22.579
South Africa,2003,unemployment_rate_pct,22.679
South Africa,2004,unemployment_rate_pct,22.567
South Africa,2005,unemployment_rate_pct,22.472
South Africa,2006,unemployment_rate_pct,22.304
South Africa,2007,unemployment_rate_pct,22.26
South Africa,2008,unemployment_rate_pct,22.407
South Africa,2009,unemployment_rate_pct,23.523
South Africa,2010,unemployment_rate_pct,24.683
South Africa,2011,unemployment_rate_pct,24.639
South Africa,2012,unemployment_rate_pct,24.727
South Africa,2013,unemployment_rate_pct,24.561
South Africa,2014,unemployment_rate_pct,24.89
South Africa,2015,unemployment_rate_pct,25.149
South Africa,2016,unemployment_rate_pct,26.536
South Africa,2017,unemployment_rate_pct,27.035
South Africa,2018,unemployment_rate_pct,26.906
South Africa,2019,unemployment_rate_pct,28.468
South Africa,2020,unemployment_rate_pct,29.217
South Africa,2021,unemployment_rate_pct,34.007
South Africa,2022,unemployment_rate_pct,33.268
South Africa,2023,unemployment_rate_pct,32.098
South Africa,2024,unemployment_rate_pct,32.279
South Africa,2025,unemployment_rate_pct,32.391
United Kingdom,1990,civil_unrest_events,36.0
United Kingdom,1991,civil_unrest_events,11.0
United Kingdom,1992,civil_unrest_events,21.0
United Kingdom,1993,civil_unrest_events,23.0
United Kingdom,1994,civil_unrest_events,13.0
United Kingdom,1995,civil_unrest_events,12.0
United Kingdom,1996,civil_unrest_events,20.0
United Kingdom,1997,civil_unrest_events,14.0
United Kingdom,1998,civil_unrest_events,20.0
United Kingdom,1999,civil_unrest_events,15.0
United Kingdom,2000,civil_unrest_events,18.0
United Kingdom,2002,civil_unrest_events,33.0
United Kingdom,2003,civil_unrest_events,20.0
United Kingdom,2004,civil_unrest_events,17.0
United Kingdom,2005,civil_unrest_events,14.0
United Kingdom,2007,civil_unrest_events,8.0
United Kingdom,2008,civil_unrest_events,10.0
United Kingdom,2009,civil_unrest_events,21.0
United Kingdom,2010,civil_unrest_events,16.0
United Kingdom,2011,civil_unrest_events,20.0
United Kingdom,2012,civil_unrest_events,15.0
United Kingdom,2013,civil_unrest_events,20.0
United Kingdom,2014,civil_unrest_events,13.0
United Kingdom,2015,civil_unrest_events,20.0
United Kingdom,2016,civil_unrest_events,35.0
United Kingdom,2017,civil_unrest_events,21.0
United Kingdom,2018,civil_unrest_events,24.0
United Kingdom,2019,civil_unrest_events,32.0
United Kingdom,2020,civil_unrest_events,4.0
United Kingdom,1972,fed_tax_revenue_pct_gdp,23.0184853204808
United Kingdom,1973,fed_tax_revenue_pct_gdp,21.0715830724992
United Kingdom,1974,fed_tax_revenue_pct_gdp,23.7460735062314
United Kingdom,1975,fed_tax_revenue_pct_gdp,24.2656075553197
United Kingdom,1976,fed_tax_revenue_pct_gdp,23.8006952491309
United Kingdom,1977,fed_tax_revenue_pct_gdp,23.3257744536389
United Kingdom,1978,fed_tax_revenue_pct_gdp,22.1542220674458
United Kingdom,1979,fed_tax_revenue_pct_gdp,21.9037787093631
United Kingdom,1980,fed_tax_revenue_pct_gdp,23.876065932529
United Kingdom,1981,fed_tax_revenue_pct_gdp,24.639426203616
United Kingdom,1982,fed_tax_revenue_pct_gdp,25.8661393285258
United Kingdom,1983,fed_tax_revenue_pct_gdp,24.6485304999056
United Kingdom,1984,fed_tax_revenue_pct_gdp,24.7776311010935
United Kingdom,1985,fed_tax_revenue_pct_gdp,25.1335734201353
United Kingdom,1986,fed_tax_revenue_pct_gdp,24.5006836277848
United Kingdom,1987,fed_tax_revenue_pct_gdp,23.1587950829559
United Kingdom,1988,fed_tax_revenue_pct_gdp,22.990749915473
United Kingdom,1989,fed_tax_revenue_pct_gdp,22.7622715847149
United Kingdom,1990,fed_tax_revenue_pct_gdp,24.1512945995683
United Kingdom,1991,fed_tax_revenue_pct_gdp,24.847137041141
United Kingdom,1992,fed_tax_revenue_pct_gdp,24.2803159914902
United Kingdom,1993,fed_tax_revenue_pct_gdp,22.9810917661155
United Kingdom,1994,fed_tax_revenue_pct_gdp,23.7970949924584
United Kingdom,1995,fed_tax_revenue_pct_gdp,23.1479867730469
United Kingdom,1996,fed_tax_revenue_pct_gdp,22.9737228945862
United Kingdom,1997,fed_tax_revenue_pct_gdp,23.6099939595572
United Kingdom,1998,fed_tax_revenue_pct_gdp,24.9177306831644
United Kingdom,1999,fed_tax_revenue_pct_gdp,25.3969755246592
United Kingdom,2000,fed_tax_revenue_pct_gdp,25.9945381752943
United Kingdom,2001,fed_tax_revenue_pct_gdp,25.64382699632
United Kingdom,2002,fed_tax_revenue_pct_gdp,24.8945712788558
United Kingdom,2003,fed_tax_revenue_pct_gdp,24.4743374663961
United Kingdom,2004,fed_tax_revenue_pct_gdp,25.0669294868752
United Kingdom,2005,fed_tax_revenue_pct_gdp,25.4063961563486
United Kingdom,2006,fed_tax_revenue_pct_gdp,25.6651872699719
United Kingdom,2007,fed_tax_revenue_pct_gdp,25.8759100332597
United Kingdom,2008,fed_tax_revenue_pct_gdp,26.3157861887622
United Kingdom,2009,fed_tax_revenue_pct_gdp,24.0083878145831
United Kingdom,2010,fed_tax_revenue_pct_gdp,25.167235102012
United Kingdom,2011,fed_tax_revenue_pct_gdp,25.7274940192641
United Kingdom,2012,fed_tax_revenue_pct_gdp,24.9984898716856
United Kingdom,2013,fed_tax_revenue_pct_gdp,25.0275561855532
United Kingdom,2014,fed_tax_revenue_pct_gdp,24.7140100668456
United Kingdom,2015,fed_tax_revenue_pct_gdp,24.9162351349781
United Kingdom,2016,fed_tax_revenue_pct_gdp,25.2889754608419
United Kingdom,2017,fed_tax_revenue_pct_gdp,25.4175285210626
United Kingdom,2018,fed_tax_revenue_pct_gdp,25.326551109134
United Kingdom,2019,fed_tax_revenue_pct_gdp,24.9143682469426
United Kingdom,2020,fed_tax_revenue_pct_gdp,24.5433751270756
United Kingdom,2021,fed_tax_revenue_pct_gdp,25.9910653856023
United Kingdom,2022,fed_tax_revenue_pct_gdp,26.5536048949437
United Kingdom,2023,fed_tax_revenue_pct_gdp,26.8736892132882
United Kingdom,2024,fed_tax_revenue_pct_gdp,26.8890215407942
United Kingdom,1960,gdp_billions,73.2339676921028
United Kingdom,1961,gdp_billions,77.7419657033544
United Kingdom,1962,gdp_billions,81.2475641568246
United Kingdom,1963,gdp_billions,86.56196181232491
United Kingdom,1964,gdp_billions,94.40755835116161
United Kingdom,1965,gdp_billions,101.824755078991
United Kingdom,1966,gdp_billions,108.572752102045
United Kingdom,1967,gdp_billions,113.116888210787
United Kingdom,1968,gdp_billions,107.75991006788901
United Kingdom,1969,gdp_billions,116.464702803218
United Kingdom,1970,gdp_billions,130.67194624430002
United Kingdom,1971,gdp_billions,148.11389632514002
United Kingdom,1972,gdp_billions,169.96503496503502
United Kingdom,1973,gdp_billions,192.53797158255801
United Kingdom,1974,gdp_billions,206.131369798971
United Kingdom,1975,gdp_billions,241.756637168142
United Kingdom,1976,gdp_billions,232.614555256065
United Kingdom,1977,gdp_billions,263.066457352172
United Kingdom,1978,gdp_billions,335.883029721956
United Kingdom,1979,gdp_billions,438.994070309191
United Kingdom,1980,gdp_billions,564.9477108993731
United Kingdom,1981,gdp_billions,540.765675241158
United Kingdom,1982,gdp_billions,515.04891684137
United Kingdom,1983,gdp_billions,489.618008185539
United Kingdom,1984,gdp_billions,461.487097632349
United Kingdom,1985,gdp_billions,489.285164271047
United Kingdom,1986,gdp_billions,601.452653180885
United Kingdom,1987,gdp_billions,745.162608269325
United Kingdom,1988,gdp_billions,910.122732123799
United Kingdom,1989,gdp_billions,926.884816753927
United Kingdom,1990,gdp_billions,1093.16938920455
United Kingdom,1991,gdp_billions,1142.79717813051
United Kingdom,1992,gdp_billions,1179.65952965953
United Kingdom,1993,gdp_billions,1061.38872225555
United Kingdom,1994,gdp_billions,1140.48974594429
United Kingdom,1995,gdp_billions,1349.09420861606
United Kingdom,1996,gdp_billions,1425.28705148206
United Kingdom,1997,gdp_billions,1569.3172888015702
United Kingdom,1998,gdp_billions,1660.82146406095
United Kingdom,1999,gdp_billions,1693.4589872189
United Kingdom,2000,gdp_billions,1671.59782115297
United Kingdom,2001,gdp_billions,1656.17100906866
United Kingdom,2002,gdp_billions,1790.5365707434098
United Kingdom,2003,gdp_billions,2061.22775510204
United Kingdom,2004,gdp_billions,2429.7748077627202
United Kingdom,2005,gdp_billions,2551.3618181818197
United Kingdom,2006,gdp_billions,2719.55841766329
United Kingdom,2007,gdp_billions,3104.69987995198
United Kingdom,2008,gdp_billions,2945.25183823529
United Kingdom,2009,gdp_billions,2429.3581554759303
United Kingdom,2010,gdp_billions,2496.74068105714
United Kingdom,2011,gdp_billions,2675.59003412866
United Kingdom,2012,gdp_billions,2719.71596153983
United Kingdom,2013,gdp_billions,2796.90833328339
United Kingdom,2014,gdp_billions,3085.36216941029
United Kingdom,2015,gdp_billions,2945.57989025846
United Kingdom,2016,gdp_billions,2706.80760653873
United Kingdom,2017,gdp_billions,2699.1183878731
United Kingdom,2018,gdp_billions,2897.02800991605
United Kingdom,2019,gdp_billions,2875.7100800153
United Kingdom,2020,gdp_billions,2724.00147830459
United Kingdom,2021,gdp_billions,3194.5591889259304
United Kingdom,2022,gdp_billions,3181.24435046541
United Kingdom,2023,gdp_billions,3420.79665378908
United Kingdom,2024,gdp_billions,3695.53951353415
United Kingdom,2025,gdp_billions,4002.5875418460096
United Kingdom,1961,gini_coefficient,26.1
United Kingdom,1962,gini_coefficient,25.8
United Kingdom,1963,gini_coefficient,25.9
United Kingdom,1964,gini_coefficient,25.8
United Kingdom,1965,gini_coefficient,25.5
United Kingdom,1966,gini_coefficient,25.4
United Kingdom,1967,gini_coefficient,25.2
United Kingdom,1968,gini_coefficient,25.0
United Kingdom,1969,gini_coefficient,25.2
United Kingdom,1970,gini_coefficient,25.5
United Kingdom,1971,gini_coefficient,25.9
United Kingdom,1972,gini_coefficient,25.8
United Kingdom,1973,gini_coefficient,25.9
United Kingdom,1974,gini_coefficient,25.7
United Kingdom,1975,gini_coefficient,25.1
United Kingdom,1976,gini_coefficient,24.9
United Kingdom,1977,gini_coefficient,24.7
United Kingdom,1978,gini_coefficient,25.1
United Kingdom,1979,gini_coefficient,25.4
United Kingdom,1980,gini_coefficient,26.1
United Kingdom,1981,gini_coefficient,26.7
United Kingdom,1982,gini_coefficient,27.1
United Kingdom,1983,gini_coefficient,27.3
United Kingdom,1984,gini_coefficient,27.6
United Kingdom,1985,gini_coefficient,28.6
United Kingdom,1986,gini_coefficient,29.7
United Kingdom,1987,gini_coefficient,30.8
United Kingdom,1988,gini_coefficient,31.5
United Kingdom,1989,gini_coefficient,31.8
United Kingdom,1990,gini_coefficient,32.5
United Kingdom,1991,gini_coefficient,32.7
United Kingdom,1993,gini_coefficient,33.1
United Kingdom,1994,gini_coefficient,33.7
United Kingdom,1996,gini_coefficient,33.6
United Kingdom,1997,gini_coefficient,33.9
United Kingdom,1998,gini_coefficient,34.4
United Kingdom,1999,gini_coefficient,34.7
United Kingdom,2000,gini_coefficient,35.0
United Kingdom,2001,gini_coefficient,34.6
United Kingdom,2002,gini_coefficient,33.7
United Kingdom,2003,gini_coefficient,33.1
United Kingdom,2004,gini_coefficient,32.9
United Kingdom,2005,gini_coefficient,33.3
United Kingdom,2006,gini_coefficient,33.4
United Kingdom,2007,gini_coefficient,32.9
United Kingdom,2009,gini_coefficient,32.6
United Kingdom,2010,gini_coefficient,32.0
United Kingdom,2011,gini_coefficient,31.4
United Kingdom,2012,gini_coefficient,31.1
United Kingdom,2013,gini_coefficient,30.7
United Kingdom,2014,gini_coefficient,31.1
United Kingdom,2015,gini_coefficient,31.3
United Kingdom,2016,gini_coefficient,31.2
United Kingdom,2018,gini_coefficient,31.4
United Kingdom,2019,gini_coefficient,31.1
United Kingdom,2020,gini_coefficient,30.9
United Kingdom,2021,gini_coefficient,31.1
United Kingdom,2022,gini_coefficient,32.2
United Kingdom,2023,gini_coefficient,31.9
United Kingdom,2024,gini_coefficient,31.6
United Kingdom,1976,political_violence_score,2.0
United Kingdom,1979,political_violence_score,1.0
United Kingdom,1984,political_violence_score,2.0
United Kingdom,1985,political_violence_score,1.0
United Kingdom,1986,political_violence_score,2.0
United Kingdom,1987,political_violence_score,1.0
United Kingdom,1988,political_violence_score,2.0
United Kingdom,1989,political_violence_score,1.0
United Kingdom,1991,political_violence_score,2.0
United Kingdom,1993,political_violence_score,1.0
United Kingdom,1998,political_violence_score,2.0
United Kingdom,1999,political_violence_score,1.0
United Kingdom,2000,political_violence_score,2.0
United Kingdom,2010,political_violence_score,1.0
United Kingdom,2016,political_violence_score,2.0
United Kingdom,2017,political_violence_score,1.0
United Kingdom,1960,redist_gdp_pct,10.491441
United Kingdom,1961,redist_gdp_pct,10.753797
United Kingdom,1962,redist_gdp_pct,10.958211
United Kingdom,1963,redist_gdp_pct,11.49145
United Kingdom,1964,redist_gdp_pct,11.2993765
United Kingdom,1965,redist_gdp_pct,11.976261
United Kingdom,1966,redist_gdp_pct,12.208261
United Kingdom,1967,redist_gdp_pct,12.895713
United Kingdom,1968,redist_gdp_pct,13.396644
United Kingdom,1969,redist_gdp_pct,13.390328
United Kingdom,1970,redist_gdp_pct,13.558754
United Kingdom,1971,redist_gdp_pct,13.424457
United Kingdom,1972,redist_gdp_pct,14.260652
United Kingdom,1973,redist_gdp_pct,13.84068
United Kingdom,1974,redist_gdp_pct,15.323655
United Kingdom,1975,redist_gdp_pct,16.054113
United Kingdom,1976,redist_gdp_pct,16.63472
United Kingdom,1977,redist_gdp_pct,16.575602
United Kingdom,1978,redist_gdp_pct,16.909748
United Kingdom,1979,redist_gdp_pct,16.822386
United Kingdom,1980,redist_gdp_pct,16.867
United Kingdom,1981,redist_gdp_pct,18.312
United Kingdom,1982,redist_gdp_pct,18.823
United Kingdom,1983,redist_gdp_pct,19.606
United Kingdom,1984,redist_gdp_pct,19.576
United Kingdom,1985,redist_gdp_pct,19.609
United Kingdom,1986,redist_gdp_pct,19.614
United Kingdom,1987,redist_gdp_pct,18.79
United Kingdom,1988,redist_gdp_pct,17.473
United Kingdom,1989,redist_gdp_pct,16.841
United Kingdom,1990,redist_gdp_pct,17.248
United Kingdom,1991,redist_gdp_pct,18.879
United Kingdom,1992,redist_gdp_pct,20.486
United Kingdom,1993,redist_gdp_pct,21.063
United Kingdom,1994,redist_gdp_pct,20.308
United Kingdom,1995,redist_gdp_pct,18.954
United Kingdom,1996,redist_gdp_pct,18.767
United Kingdom,1997,redist_gdp_pct,18.927
United Kingdom,1998,redist_gdp_pct,19.13
United Kingdom,1999,redist_gdp_pct,18.908
United Kingdom,2000,redist_gdp_pct,19.258
United Kingdom,2001,redist_gdp_pct,19.791
United Kingdom,2002,redist_gdp_pct,19.843
United Kingdom,2003,redist_gdp_pct,20.675
United Kingdom,2004,redist_gdp_pct,21.21
United Kingdom,2005,redist_gdp_pct,21.261
United Kingdom,2006,redist_gdp_pct,21.265
United Kingdom,2007,redist_gdp_pct,21.473
United Kingdom,2008,redist_gdp_pct,22.791
United Kingdom,2009,redist_gdp_pct,25.094
United Kingdom,2010,redist_gdp_pct,25.234
United Kingdom,2011,redist_gdp_pct,25.076
United Kingdom,2012,redist_gdp_pct,25.279
United Kingdom,2013,redist_gdp_pct,24.583
United Kingdom,2014,redist_gdp_pct,24.024
United Kingdom,2015,redist_gdp_pct,23.698
United Kingdom,2016,redist_gdp_pct,22.9
United Kingdom,2017,redist_gdp_pct,22.647
United Kingdom,2018,redist_gdp_pct,22.223
United Kingdom,2019,redist_gdp_pct,22.252
United Kingdom,2020,redist_gdp_pct,25.609
United Kingdom,2021,redist_gdp_pct,24.404
United Kingdom,2022,redist_gdp_pct,22.747
United Kingdom,2023,redist_gdp_pct,22.985
United Kingdom,1991,unemployment_rate_pct,8.55
United Kingdom,1992,unemployment_rate_pct,9.772
United Kingdom,1993,unemployment_rate_pct,10.346
United Kingdom,1994,unemployment_rate_pct,9.648
United Kingdom,1995,unemployment_rate_pct,8.694
United Kingdom,1996,unemployment_rate_pct,8.189
United Kingdom,1997,unemployment_rate_pct,7.072
United Kingdom,1998,unemployment_rate_pct,6.198
United Kingdom,1999,unemployment_rate_pct,6.042
United Kingdom,2000,unemployment_rate_pct,5.558
United Kingdom,2001,unemployment_rate_pct,4.696
United Kingdom,2002,unemployment_rate_pct,5.037
United Kingdom,2003,unemployment_rate_pct,4.807
United Kingdom,2004,unemployment_rate_pct,4.594
United Kingdom,2005,unemployment_rate_pct,4.884
United Kingdom,2006,unemployment_rate_pct,5.472
United Kingdom,2007,unemployment_rate_pct,5.399
United Kingdom,2008,unemployment_rate_pct,5.748
United Kingdom,2009,unemployment_rate_pct,7.683
United Kingdom,2010,unemployment_rate_pct,7.973
United Kingdom,2011,unemployment_rate_pct,8.195
United Kingdom,2012,unemployment_rate_pct,8.279
United Kingdom,2013,unemployment_rate_pct,7.752
United Kingdom,2014,unemployment_rate_pct,6.398
United Kingdom,2015,unemployment_rate_pct,5.552
United Kingdom,2016,unemployment_rate_pct,4.909
United Kingdom,2017,unemployment_rate_pct,4.501
United Kingdom,2018,unemployment_rate_pct,4.145
United Kingdom,2019,unemployment_rate_pct,3.657
United Kingdom,2020,unemployment_rate_pct,4.472
United Kingdom,2021,unemployment_rate_pct,4.864
United Kingdom,2022,unemployment_rate_pct,3.768
United Kingdom,2023,unemployment_rate_pct,4.025
United Kingdom,2024,unemployment_rate_pct,4.361
United Kingdom,2025,unemployment_rate_pct,4.746
United States,1980,avg_federal_tax_rate_pct,15.31
United States,1981,avg_federal_tax_rate_pct,15.76
United States,1982,avg_federal_tax_rate_pct,14.72
United States,1983,avg_federal_tax_rate_pct,13.79
United States,1984,avg_federal_tax_rate_pct,13.68
United States,1985,avg_federal_tax_rate_pct,13.73
United States,1986,avg_federal_tax_rate_pct,14.54
United States,1987,avg_federal_tax_rate_pct,13.12
United States,1988,avg_federal_tax_rate_pct,13.21
United States,1989,avg_federal_tax_rate_pct,13.12
United States,1990,avg_federal_tax_rate_pct,12.95
United States,1991,avg_federal_tax_rate_pct,12.75
United States,1992,avg_federal_tax_rate_pct,12.94
United States,1993,avg_federal_tax_rate_pct,13.32
United States,1994,avg_federal_tax_rate_pct,13.5
United States,1995,avg_federal_tax_rate_pct,13.86
United States,1996,avg_federal_tax_rate_pct,14.34
United States,1997,avg_federal_tax_rate_pct,14.48
United States,1998,avg_federal_tax_rate_pct,14.42
United States,1999,avg_federal_tax_rate_pct,14.85
United States,2000,avg_federal_tax_rate_pct,15.26
United States,2001,avg_federal_tax_rate_pct,14.47
United States,2002,avg_federal_tax_rate_pct,13.28
United States,2003,avg_federal_tax_rate_pct,12.11
United States,2004,avg_federal_tax_rate_pct,12.31
United States,2005,avg_federal_tax_rate_pct,12.65
United States,2006,avg_federal_tax_rate_pct,12.8
United States,2007,avg_federal_tax_rate_pct,12.9
United States,2008,avg_federal_tax_rate_pct,12.54
United States,2009,avg_federal_tax_rate_pct,11.39
United States,2010,avg_federal_tax_rate_pct,11.81
United States,2011,avg_federal_tax_rate_pct,12.54
United States,2012,avg_federal_tax_rate_pct,13.11
United States,2013,avg_federal_tax_rate_pct,13.64
United States,2006,avg_hourly_earnings_nominal,20.261666666666667
United States,2007,avg_hourly_earnings_nominal,20.9075
United States,2008,avg_hourly_earnings_nominal,21.565833333333334
United States,2009,avg_hourly_earnings_nominal,22.170833333333334
United States,2010,avg_hourly_earnings_nominal,22.579166666666666
United States,2011,avg_hourly_earnings_nominal,23.03
United States,2012,avg_hourly_earnings_nominal,23.4675
United States,2013,avg_hourly_earnings_nominal,23.960833333333333
United States,2014,avg_hourly_earnings_nominal,24.46
United States,2015,avg_hourly_earnings_nominal,25.010833333333334
United States,2016,avg_hourly_earnings_nominal,25.6525
United States,2017,avg_hourly_earnings_nominal,26.30916666666667
United States,2018,avg_hourly_earnings_nominal,27.1025
United States,2019,avg_hourly_earnings_nominal,27.99833333333333
United States,2020,avg_hourly_earnings_nominal,29.36
United States,2021,avg_hourly_earnings_nominal,30.613333333333333
United States,2022,avg_hourly_earnings_nominal,32.25833333333333
United States,2023,avg_hourly_earnings_nominal,33.69583333333333
United States,2024,avg_hourly_earnings_nominal,35.0575
United States,2025,avg_hourly_earnings_nominal,36.442499999999995
United States,1960,avg_hourly_earnings_real,2.1458333333333335
United States,1961,avg_hourly_earnings_real,2.1983333333333333
United States,1962,avg_hourly_earnings_real,2.2716666666666665
United States,1963,avg_hourly_earnings_real,2.34
United States,1964,avg_hourly_earnings_real,2.4066666666666667
United States,1965,avg_hourly_earnings_real,2.491666666666667
United States,1966,avg_hourly_earnings_real,2.5975
United States,1967,avg_hourly_earnings_real,2.706666666666667
United States,1968,avg_hourly_earnings_real,2.8866666666666667
United States,1969,avg_hourly_earnings_real,3.07
United States,1970,avg_hourly_earnings_real,3.234166666666667
United States,1971,avg_hourly_earnings_real,3.4491666666666667
United States,1972,avg_hourly_earnings_real,3.6983333333333333
United States,1973,avg_hourly_earnings_real,3.9683333333333337
United States,1974,avg_hourly_earnings_real,4.309166666666666
