,gdp_billions,unemployment_rate_pct,lfpr_pct,avg_hourly_earnings_nominal,avg_hourly_earnings_real,job_openings_thousands,total_nonfarm_employment,civilian_labor_force_thousands,wage_p10,wage_p50,wage_p90,fed_tax_revenue_pct_gdp,wage_growth_yoy,labor_market_tightness,gini_coefficient,avg_federal_tax_rate_pct,redist_eitc,redist_snap,redist_medicaid,redist_ui,workers_affected,days_idle,civil_unrest_events,protest_intensity_score
2016-12-31,19089.379,4.766666666666667,62.73333333333333,25.909999999999997,20.593333333333334,3.8666666666666667,145218.66666666666,159596.33333333334,3472.0,15208.0,70938.0,6454.322,2.6816380449141253,0.000558598167720962,0.413314519093,13.64,66.723,66.53927,577.0,35.481,99400.0,1468600.0,65.0,0.7004755357392987
2017-03-31,19280.084,4.566666666666666,62.86666666666667,26.060000000000002,20.643333333333334,3.8000000000000003,145814.66666666666,159872.0,3491.0,16143.0,72202.0,6497.531,2.5984251968503846,0.0005706674145635794,0.413873855326,13.64,66.443,63.71105,600.0,33.772,25300.0,2378400.0,56.0,0.6371137992976055
2017-06-30,19438.643,4.366666666666667,62.86666666666667,26.21666666666667,20.793333333333333,3.9666666666666663,146379.33333333334,160201.66666666666,3491.0,16143.0,72202.0,6527.353,2.5022807246187995,0.0006205773218657132,0.413873855326,13.64,66.443,63.71105,600.0,33.772,25300.0,2378400.0,56.0,0.6368218896604914
2017-09-30,19692.595,4.333333333333333,62.96666666666667,26.403333333333336,20.956666666666667,4.1,146899.66666666666,160729.33333333334,3491.0,16143.0,72202.0,6635.02,2.643514319035911,0.0006440816835213011,0.413873855326,13.64,66.443,63.71105,600.0,33.772,25300.0,2378400.0,56.0,0.6363559127737962
2017-12-31,20037.088,4.166666666666667,62.70000000000001,26.55666666666667,21.12666666666667,4.133333333333333,147348.0,160474.33333333334,3491.0,16143.0,72202.0,6693.791,2.495818860156973,0.0006732361484377119,0.413873855326,13.64,66.443,63.71105,600.0,33.772,25300.0,2378400.0,56.0,0.6365809080915094
2018-03-31,20328.553,4.033333333333333,62.86666666666667,26.77,21.326666666666668,4.3,147998.0,161459.33333333334,3436.0,16603.0,75685.0,6788.117,2.7244819646968343,0.0007203581821912046,0.417842331667,13.64,64.924,60.91685,616.0,31.384,485200.0,2363000.0,49.0,0.8454112683930363
2018-06-30,20580.912,3.9333333333333336,62.93333333333334,26.973333333333333,21.45,4.5,148707.33333333334,161943.0,3436.0,16603.0,75685.0,6899.997,2.886204704386519,0.0007693418817790891,0.417842331667,13.64,64.924,60.91685,616.0,31.384,485200.0,2363000.0,49.0,0.8449861569022087
2018-09-30,20798.73,3.766666666666667,62.800000000000004,27.209999999999997,21.53333333333333,4.633333333333333,149218.33333333334,162029.33333333334,3436.0,16603.0,75685.0,6987.389,3.0551698017926787,0.0008243548015158242,0.417842331667,13.64,64.924,60.91685,616.0,31.384,485200.0,2363000.0,49.0,0.8449104095219911
2018-12-31,20917.867,3.8333333333333335,62.93333333333334,27.456666666666667,21.76,4.766666666666667,149651.0,162881.33333333334,3436.0,16603.0,75685.0,7070.96,3.388979540604997,0.0008309187782704861,0.417842331667,13.64,64.924,60.91685,616.0,31.384,485200.0,2363000.0,49.0,0.8441650435754167
2019-03-31,21111.6,3.8666666666666667,63.06666666666666,27.683333333333334,21.906666666666666,4.633333333333333,150140.66666666666,162955.33333333334,3423.0,17992.0,78351.0,7216.717,3.411779354999389,0.0007981021322686051,0.419029949864,13.64,64.478,55.622279999999996,627.0,31.333,425500.0,3014700.0,62.0,0.8520120881464835
2019-06-30,21397.938,3.6333333333333333,62.9,27.88,22.040000000000003,4.6,150682.33333333334,162835.0,3423.0,17992.0,78351.0,7298.921,3.361344537815114,0.0008402146541431927,0.419029949864,13.64,64.478,55.622279999999996,627.0,31.333,425500.0,3014700.0,62.0,0.8521171436169266
2019-09-30,21717.171,3.6,63.13333333333333,28.11,22.19333333333333,4.5,151157.0,163818.66666666666,3423.0,17992.0,78351.0,7393.724,3.3076074972436587,0.0008269547556514086,0.419029949864,13.64,64.478,55.622279999999996,627.0,31.333,425500.0,3014700.0,62.0,0.8512606392086204
2019-12-31,21933.217,3.6,63.29999999999999,28.319999999999997,22.37,4.366666666666666,151640.33333333334,164537.0,3423.0,17992.0,78351.0,7489.057,3.144348670632491,0.000799894682568817,0.419029949864,13.64,64.478,55.622279999999996,627.0,31.333,425500.0,3014700.0,62.0,0.8506384190248774
2020-03-31,21751.238,3.8333333333333335,63.06666666666666,28.566666666666666,22.516666666666666,4.233333333333333,151739.66666666666,163801.0,4001.0,18766.0,80976.0,7550.374,3.190848886213127,0.00072779112432936,0.400026584152,13.64,59.24,74.15668,683.0,540.502,27000.0,281700.0,3716.0,0.4894156490625189
2020-06-30,19958.291,13.0,60.800000000000004,29.713333333333335,22.69333333333333,3.9,133712.33333333334,158121.33333333334,4001.0,18766.0,80976.0,10847.431,6.575801052128183,0.00022436225030351221,0.400026584152,13.64,59.24,74.15668,683.0,540.502,27000.0,281700.0,3716.0,0.494308330235428
2020-09-30,21704.437,8.799999999999999,61.53333333333333,29.463333333333335,22.883333333333336,4.433333333333334,140615.33333333334,160337.33333333334,4001.0,18766.0,80976.0,9820.923,4.814419542274395,0.00035827378625461344,0.400026584152,13.64,59.24,74.15668,683.0,540.502,27000.0,281700.0,3716.0,0.49237823023548366
2020-12-31,22087.16,6.766666666666667,61.56666666666666,29.69666666666667,23.083333333333332,4.566666666666666,142580.33333333334,160792.33333333334,4001.0,18766.0,80976.0,8572.509,4.861111111111138,0.0004733309507089386,0.400026584152,13.64,59.24,74.15668,683.0,540.502,27000.0,281700.0,3716.0,0.49198532377278537
2021-03-31,22680.693,6.233333333333333,61.43333333333334,30.003333333333334,23.323333333333334,5.2,143491.66666666666,160256.0,3509.0,18718.0,81803.0,11226.009,5.029171528588106,0.0005813749455349194,0.397127187192,13.64,65.684,107.9315,748.0,326.77,80700.0,1186900.0,305.0,0.6700414172298846
2021-06-30,23425.91,5.933333333333334,61.63333333333333,30.39,23.616666666666664,6.366666666666667,145157.33333333334,160935.66666666666,3509.0,18718.0,81803.0,9643.545,2.2773165806596385,0.0007392211493725212,0.397127187192,13.64,65.684,107.9315,748.0,326.77,80700.0,1186900.0,305.0,0.6694422238901139
2021-09-30,23982.379,5.066666666666666,61.73333333333333,30.80666666666667,24.0,6.8999999999999995,147282.33333333334,161508.0,3509.0,18718.0,81803.0,9289.339,4.5593392917751,0.0009246472909829587,0.397127187192,13.64,65.684,107.9315,748.0,326.77,80700.0,1186900.0,305.0,0.6689396286870797
2021-12-31,24813.6,4.166666666666667,61.9,31.253333333333334,24.256666666666664,7.033333333333334,149206.0,162148.33333333334,3509.0,18718.0,81803.0,8905.471,5.241890223369627,0.0011313217967105881,0.397127187192,13.64,65.684,107.9315,748.0,326.77,80700.0,1186900.0,305.0,0.6683794408112584
2022-03-31,25250.347,3.8666666666666667,62.300000000000004,31.680000000000003,24.599999999999998,7.233333333333333,150715.33333333334,163954.33333333334,4149.0,20708.0,88710.0,8419.48,5.588267970225536,0.0012412072572835413,0.417003541651,13.64,57.0,113.90249,824.0,30.307,120600.0,1991100.0,47.0,0.7319310547933758
2022-06-30,25861.292,3.6333333333333333,62.23333333333333,32.083333333333336,24.906666666666666,7.1000000000000005,151968.33333333334,164092.66666666666,4149.0,20708.0,88710.0,8913.611,5.5720083360754735,0.0012858787074282838,0.417003541651,13.64,57.0,113.90249,824.0,30.307,120600.0,1991100.0,47.0,0.7318113272845631
2022-09-30,26336.304,3.533333333333333,62.199999999999996,32.449999999999996,25.150000000000002,6.6000000000000005,153338.66666666666,164430.0,4149.0,20708.0,88710.0,9000.315,5.334343215754145,0.0012181692777872206,0.417003541651,13.64,57.0,113.90249,824.0,30.307,120600.0,1991100.0,47.0,0.731519789763998
2022-12-31,26770.514,3.5666666666666664,62.199999999999996,32.82,25.55,6.466666666666666,154174.33333333334,164668.33333333334,4149.0,20708.0,88710.0,9299.586,5.012798634812277,0.0011759960772650437,0.417003541651,13.64,57.0,113.90249,824.0,30.307,120600.0,1991100.0,47.0,0.7313141740893848
2023-03-31,27216.445,3.533333333333333,62.5,33.14666666666667,25.83666666666667,6.033333333333334,154992.0,166364.33333333334,4746.0,22536.0,96980.0,9548.057,4.629629629629628,0.00110170019730781,0.418204618935,13.64,64.0,113.90249,894.0,38.24,458900.0,16660000.0,18.0,0.9760401828630972
2023-06-30,27530.055,3.533333333333333,62.6,33.54,26.166666666666668,5.766666666666667,155636.66666666666,166842.66666666666,4746.0,22536.0,96980.0,9788.883,4.540259740259733,0.0010486445814170482,0.418204618935,13.64,64.0,113.90249,894.0,38.24,458900.0,16660000.0,18.0,0.9756310555076029
2023-09-30,28074.846,3.6333333333333333,62.699999999999996,33.916666666666664,26.513333333333335,5.5,156240.33333333334,167551.33333333334,4746.0,22536.0,96980.0,9916.111,4.519774011299438,0.0009688672800385996,0.418204618935,13.64,64.0,113.90249,894.0,38.24,458900.0,16660000.0,18.0,0.9750270722695313
2023-12-31,28424.722,3.8000000000000003,62.63333333333333,34.18,26.886666666666667,5.2,156712.0,167713.0,4746.0,22536.0,96980.0,9866.481,4.143814747105412,0.0008732075735307947,0.418204618935,13.64,64.0,113.90249,894.0,38.24,458900.0,16660000.0,18.0,0.9748896449270055
2024-03-31,28708.161,3.8333333333333335,62.6,34.54666666666667,27.3,5.066666666666666,157245.33333333334,167620.0,5172.0,23546.0,100178.0,10141.83,4.223652453740945,0.0008405585732919147,0.417625281746,13.64,69.6,93.47588999999999,949.0,41.77,271500.0,3859300.0,25.0,0.8335116506786233
2024-06-30,29147.044,3.9666666666666663,62.6,34.88666666666666,27.64,4.6000000000000005,157611.0,167921.33333333334,,,,10289.369,4.015106340687735,0.0007357759709323707,0.417625281746,13.64,69.6,93.47588999999999,949.0,41.77,271500.0,3859300.0,25.0,0.83325612861009
2024-09-30,29511.664,4.166666666666667,62.70000000000001,35.21333333333333,27.97666666666667,4.433333333333334,157805.66666666666,168516.33333333334,,,,10599.62,3.8230958230958345,0.0006742470169005338,0.417625281746,13.64,69.6,93.47588999999999,949.0,41.77,271500.0,3859300.0,25.0,0.8327529324546548
2024-12-31,29825.182,4.133333333333333,62.46666666666667,35.583333333333336,28.22,4.5,158113.33333333334,168383.0,,,,10665.479,4.105714842988117,0.0006885628520171322,0.417625281746,13.64,69.6,93.47588999999999,949.0,41.77,271500.0,3859300.0,25.0,0.8328655385124827
2025-03-31,30042.113,4.133333333333334,62.53333333333333,35.96333333333333,28.709999999999997,4.366666666666667,158318.33333333334,170592.66666666666,,,,10755.975,4.100733307603233,0.0006672958151213645,0.417625281746,13.64,69.6,95.7821,949.0,41.77,306800.0,1496000.0,31.0,0.7726046441147872
2025-06-30,30485.729,4.2,62.43333333333334,36.25333333333333,28.893333333333334,4.333333333333333,158487.0,170642.0,,,,10949.536,3.917446971144667,0.0006509972627067403,0.417625281746,13.64,69.6,95.7821,949.0,41.77,306800.0,1496000.0,31.0,0.7725636380827731
2025-09-30,31098.027,4.333333333333333,62.333333333333336,36.596666666666664,29.153333333333336,4.266666666666667,158520.66666666666,170807.66666666666,,,,11099.617,3.9284361984097016,0.0006211274563245495,0.417625281746,13.64,69.6,95.7821,949.0,41.77,306800.0,1496000.0,31.0,0.7724260225586539
2025-12-31,31422.526,4.45,62.45,36.95666666666667,29.44666666666667,4.133333333333333,158429.66666666666,171518.0,,,,11146.285,3.8594847775175634,0.0005862784230084399,0.417625281746,13.64,69.6,95.7821,949.0,41.77,306800.0,1496000.0,31.0,0.7718374821273584
